Date,Token0,Token1,FeeTier,TVLUSD,VolumeUSD,FeesUSD,APR
2022-01-18,USDC,SAITO,10000,76436.21060207805540990198622478966,14839.120383,148.39120383,=I2*365/G2
2022-01-18,FST,ETH,10000,90043.68722064473550257639626174048,14789.75359587578002489210915970648,147.8975359587578002489210915970648,=I2*365/G2
2022-01-18,EROWAN,USDT,3000,103320.691519,14767.82429774489919027064572261029,44.30347289323469757081193716783088,=I2*365/G2
2022-01-18,0XBTC,ETH,10000,287593.4614048004019805382653675143,14493.97620961014143941695839386712,144.9397620961014143941695839386712,=I2*365/G2
2022-01-18,DYDX,ETH,10000,4719377.704563123223080703802531964,14405.81940613723414184823743661047,144.0581940613723414184823743661047,=I2*365/G2
2022-01-18,SXP,ETH,3000,43095.50252232538394074783032569852,14335.1562224743210346026127202001,43.00546866742296310380783816060031,=I2*365/G2
2022-01-18,SYN,ETH,3000,46741.42043195300979841386739938715,14252.18367855369842363009463784916,42.75655103566109527089028391354749,=I2*365/G2
2022-01-18,PLE,ETH,3000,46688.99510237510099354385721645245,14214.09469213008838259396319920745,42.64228407639026514778188959762235,=I2*365/G2
2022-01-18,SWASH,USDT,3000,24399.223251,14206.376531,42.619129593,=I2*365/G2
2022-01-18,VEE,ETH,10000,33885.05968309010503812036380541577,13755.98010991958091473265480312955,137.5598010991958091473265480312955,=I2*365/G2
2022-01-18,LYRA,ETH,10000,25501.06492443194690694247759690272,13089.22814025100507976374788029693,130.8922814025100507976374788029693,=I2*365/G2
2022-01-18,RAZOR,ETH,3000,383221.5463904688078335411922620311,13013.54609547849988527650393620215,39.04063828643549965582951180860643,=I2*365/G2
2022-01-18,POP,ETH,3000,76958.69690526619789035345859540303,13006.36736373427096640073542249194,39.01910209120281289920220626747581,=I2*365/G2
2022-01-18,REVV,ETH,3000,124406.1760160937137368629356494812,12915.31103277397175910321656958831,38.74593309832191527730964970876492,=I2*365/G2
2022-01-18,EL,ETH,3000,44818.20259637581998011427332899319,12772.86535731686453056382696403753,38.31859607195059359169148089211259,=I2*365/G2
2022-01-18,ETH,FCL,3000,23524.76848020497506935450604490037,12746.05610427235952132650049193629,38.23816831281707856397950147580886,=I2*365/G2
2022-01-18,FTM,USDT,3000,146287.4851453807740432617681270077,12589.35790445746384548458254416652,37.76807371337239153645374763249955,=I2*365/G2
2022-01-18,PBX,USDT,10000,6566.632086999999999999999999999998,12469.62047,124.6962047,=I2*365/G2
2022-01-18,ETH,NAO,10000,2521.663905935133705741252757463748,12417.11712115369319827171596969116,124.1711712115369319827171596969116,=I2*365/G2
2022-01-18,GALA,USDC,3000,114946.4592534506791260283637014826,12260.452256,36.781356768,=I2*365/G2
2022-01-18,STOS,ETH,10000,159223.3624945059766027372654784566,12175.45747635934413728371772043775,121.7545747635934413728371772043775,=I2*365/G2
2022-01-18,CWS,ETH,10000,52171.0856123272875363503646577083,12117.87554761949458479718802008534,121.1787554761949458479718802008534,=I2*365/G2
2022-01-18,CRPT,USDT,3000,18461.374293,12051.281426,36.153844278,=I2*365/G2
2022-01-18,MXC,ETH,10000,47472.04018396119487825345223342789,12014.97335740836758478866623297922,120.1497335740836758478866623297922,=I2*365/G2
2022-01-18,MRPH,ETH,3000,42515.50420858787152725797331849444,11980.06448322097899940744806113571,35.94019344966293699822234418340714,=I2*365/G2
2022-01-18,BOLLY,ETH,3000,1413529.990158299754756655066902138,11792.54600138176856815430535345575,35.37763800414530570446291606036724,=I2*365/G2
2022-01-18,PDAO,ETH,3000,112299.8205492425523398179479399835,11782.88161583754448044119790238105,35.34864484751263344132359370714315,=I2*365/G2
2022-01-18,TOWN,USDC,10000,185680.2831617151573876626767161031,11748.451125,117.48451125,=I2*365/G2
2022-01-18,ETH,SWEEP,3000,22683.01512761188626950812388907752,11673.36893149123158815044937129718,35.02010679447369476445134811389153,=I2*365/G2
2022-01-18,ETH,FACTR,3000,146298.0400621518293567620251107618,11654.53178216100889396296823181299,34.96359534648302668188890469543898,=I2*365/G2
2022-01-18,ETH,ODDZ,3000,16922.38176694362537936021183467345,11547.08187810476418336880813326164,34.64124563431429255010642439978492,=I2*365/G2
2022-01-18,SHARD,ETH,10000,930.7241787103573010103076367969304,11459.69657403233491130263193169027,114.5969657403233491130263193169027,=I2*365/G2
2022-01-18,UTU,ETH,3000,531498.8020145434223191327709138608,11109.9501672488188694125582890638,33.3298505017464566082376748671914,=I2*365/G2
2022-01-18,ETH,APED,10000,135321.9636410984485276710238109623,10891.19541102938587911814474676647,108.9119541102938587911814474676647,=I2*365/G2
2022-01-18,EFI,USDT,3000,1365457.674171085312009756839825865,10852.762946,32.558288838,=I2*365/G2
2022-01-18,DON,ETH,10000,84145.59829350346862209963597344039,10711.47694644976633107358517003576,107.1147694644976633107358517003576,=I2*365/G2
2022-01-18,SSV,ETH,3000,1257652.572311871057605872376485321,10707.74350123954387884152721388255,32.12323050371863163652458164164765,=I2*365/G2
2022-01-18,WBTC,ETH,10000,1569271.081789951250216202102194652,10695.22624908178439038308212090621,106.9522624908178439038308212090621,=I2*365/G2
2022-01-18,VPAD,ETH,3000,20111.20098144665538068683724599578,10688.58966337161660629282320997945,32.06576899011484981887846962993835,=I2*365/G2
2022-01-18,ETH,WALMART,10000,803.6881556123266582825640430482025,10682.60726288554990796565528658758,106.8260726288554990796565528658758,=I2*365/G2
2022-01-18,TLOS,USDC,3000,1268.116833213807383606391259766029,10579.43318,31.73829954,=I2*365/G2
2022-01-18,ETH,XOY,3000,17351.45525713080277811332933260224,10571.34975236137859133554038053108,31.71404925708413577400662114159324,=I2*365/G2
2022-01-18,CEL,ETH,10000,440494.0955801819417625282126637838,10457.9910677012176268652741246858,104.579910677012176268652741246858,=I2*365/G2
2022-01-18,REVV,USDC,500,103812.962847,10450.139755,5.2250698775,=I2*365/G2
2022-01-18,CGG,ETH,3000,185300.7358071355817806569485309975,10436.07424888597129588600837019355,31.30822274665791388765802511058065,=I2*365/G2
2022-01-18,EZX,USDC,3000,1280516.594665042886698006209774516,10408.8523,31.2265569,=I2*365/G2
2022-01-18,NFTY,ETH,10000,781857.3530975827870271971740511256,10405.83215334242969013662042994717,104.0583215334242969013662042994717,=I2*365/G2
2022-01-18,CELR,ETH,10000,650641.3421458603194575638428699857,10262.68550143115423209478233863894,102.6268550143115423209478233863894,=I2*365/G2
2022-01-18,ETH,BBW,10000,943081.7816843593459515357784655307,10220.27984402585281438254655757351,102.2027984402585281438254655757351,=I2*365/G2
2022-01-18,IOTX,USDT,3000,417821.7139648516401338829722784264,10149.116874,30.447350622,=I2*365/G2
2022-01-18,CARD,ETH,3000,553116.1757863283462900689411386198,10118.44943200468086011729162105592,30.35534829601404258035187486316776,=I2*365/G2
2022-01-18,XYO,USDC,3000,406593.4940169839655609881962885018,10093.477356,30.280432068,=I2*365/G2
2022-01-18,MATIC,ETH,10000,339831.219947838367829619788287752,10074.70096213148272138659837485777,100.7470096213148272138659837485777,=I2*365/G2
2022-01-18,PAPER,USDT,10000,29153.00830319096201719210072317288,9989.624610905840249956598635566277,99.89624610905840249956598635566277,=I2*365/G2
2022-01-18,1INCH,WBTC,10000,1377799.541639613842189694774092302,9843.996289760578825381936850009311,98.43996289760578825381936850009311,=I2*365/G2
2022-01-18,SYN,ETH,10000,41897.98724160526862817905882940217,9674.619027816456587860719819694731,96.74619027816456587860719819694731,=I2*365/G2
2022-01-18,MUSE,ETH,10000,38849.3360869647744738902519412482,9590.550037033095716848075072693346,95.90550037033095716848075072693346,=I2*365/G2
2022-01-18,QSP,ETH,3000,65626.12393827453031005660769734736,9500.837960991860736182989986948722,28.50251388297558220854896996084617,=I2*365/G2
2022-01-18,RFOX,ETH,10000,66283.2961675804690196371272810257,9366.423695291924944764777965127949,93.66423695291924944764777965127949,=I2*365/G2
2022-01-18,RNG,COMP,3000,427346.1243789558078818004555023397,9349.855876192968541596344262363066,28.0495676285789056247890327870892,=I2*365/G2
2022-01-18,ETH,SI,3000,843180.6337529631417622485389271465,9312.401813332629695563623317976625,27.93720543999788908669086995392988,=I2*365/G2
2022-01-18,CVX,USDC,10000,136037.6214124770298062079573625196,9267.059687,92.67059687,=I2*365/G2
2022-01-18,CDAI,DAI,500,78858.82428832127702876199999999999,9241.5418173532675664785,4.62077090867663378323925,=I2*365/G2
2022-01-18,USDC,VVSP,3000,347516.2667286510336522199043065724,9083.749712,27.251249136,=I2*365/G2
2022-01-18,LRC,ETH,10000,24012.84763250949121256136863656124,8912.387688180919969266084471060846,89.12387688180919969266084471060846,=I2*365/G2
2022-01-18,AUDIO,ETH,3000,92112.44127313097780391135610873307,8905.788109485260003298409722450545,26.71736432845578000989522916735163,=I2*365/G2
2022-01-18,IDLE,ETH,3000,39424.82626488353823386444804602961,8808.030443348754132350463156396973,26.42409133004626239705138946919092,=I2*365/G2
2022-01-18,WRITE,ETH,10000,5992.392358625505833649811003300691,8607.784321630328277825419761150387,86.07784321630328277825419761150387,=I2*365/G2
2022-01-18,GPOOL,ETH,3000,537774.0813471233177834560286309517,8488.684680676288016199163812960543,25.46605404202886404859749143888164,=I2*365/G2
2022-01-18,WBTC,XYO,3000,359778.5607682385602482571686300698,8454.285603377609171167719350799935,25.36285681013282751350315805239981,=I2*365/G2
2022-01-18,BIT,ETH,3000,60457.84608921350760336197278829529,7984.899097232728725442863254547475,23.95469729169818617632858976364242,=I2*365/G2
2022-01-18,ETH,GRT,3000,449880.1833494639649265205059720634,7941.43440775158350303799921947079,23.82430322325475050911399765841238,=I2*365/G2
2022-01-18,ELAND,ETH,10000,105210.1903321517056654306581717778,7936.628242596944209336848833985758,79.36628242596944209336848833985758,=I2*365/G2
2022-01-18,TOWER,ETH,3000,475293.8712378523411234931509083679,7873.547493963092112146448185373297,23.62064248188927633643934455611989,=I2*365/G2
2022-01-18,XYO,DAI,3000,282705.7531968542820480185665330398,7865.695988920553451631,23.597087966761660354893,=I2*365/G2
2022-01-18,MCB,ETH,3000,802229.9121034551169610627647577455,7822.4796877094304174021281594271,23.46743906312829125220638447828131,=I2*365/G2
2022-01-18,KAPPA,ETH,10000,22137.02705908069423904149087417307,7809.958419320827978954609923897299,78.09958419320827978954609923897299,=I2*365/G2
2022-01-18,STKAAVE,AAVE,3000,733733.965225692836512194077228032,7791.910982720921821594938560826281,23.37573294816276546478481568247884,=I2*365/G2
2022-01-18,CPD,USDC,3000,59976.27132,7788.756895,23.366270685,=I2*365/G2
2022-01-18,VGX,ETH,10000,159579.7895053622801180185647030766,7752.321166888873632864234214101504,77.52321166888873632864234214101504,=I2*365/G2
2022-01-18,FLOAT,ETH,3000,523819.6153019360745869193750084441,7724.748646516474778389365683158439,23.17424593954942433516809704947532,=I2*365/G2
2022-01-18,GLQ,ETH,3000,156369.6452398671880346491324258653,7563.477998465042767348399520298541,22.69043399539512830204519856089562,=I2*365/G2
2022-01-18,PKR,ETH,3000,469178.0276122954104090986614329871,7473.42742634812683007986769266734,22.42028227904438049023960307800202,=I2*365/G2
2022-01-18,TORN,ETH,3000,106550.441351179983639762208309065,7348.895045912506153684571256436985,22.04668513773751846105371376931095,=I2*365/G2
2022-01-18,POWR,ETH,3000,403068.6586094377926656553037656083,7347.335578403064838032398794258257,22.04200673520919451409719638277477,=I2*365/G2
2022-01-18,GAMMA,ETH,10000,20997.94465276358105730332420038453,7201.885255010644590610851492715762,72.01885255010644590610851492715762,=I2*365/G2
2022-01-18,ETH,HOODIE,10000,32140.90021634934840509114916838083,7114.065284853008165878982589181124,71.14065284853008165878982589181124,=I2*365/G2
2022-01-18,HOTM,ETH,10000,7900.21252527187062186269124489011,7091.049873593221970400548428169644,70.91049873593221970400548428169644,=I2*365/G2
2022-01-18,TXA,ETH,10000,73614.3530279120685791371764169643,7029.08259132388356643462872746083,70.2908259132388356643462872746083,=I2*365/G2
2022-01-18,PSWAP,ETH,10000,713625.6279439180274915896818005125,7027.721948461768612668297930943736,70.27721948461768612668297930943736,=I2*365/G2
2022-01-18,ETH,AMD,3000,76122.06046424750781379060240365118,7005.152529622034230027056936526303,21.01545758886610269008117080957891,=I2*365/G2
2022-01-18,SNX,ETH,3000,983667.9397267252764213358691080716,6975.096672527929292704797327180798,20.9252900175837878781143919815424,=I2*365/G2
2022-01-18,USDC,NEX,10000,156202.243341,6971.163401,69.71163401,=I2*365/G2
2022-01-18,APW,ETH,3000,1110877.701624285823384261176075975,6952.007402976871058380355270226316,20.85602220893061317514106581067895,=I2*365/G2
2022-01-18,AGIX,ETH,10000,21101.31717096086627631492793942027,6871.62174617231914809769569517118,68.7162174617231914809769569517118,=I2*365/G2
2022-01-18,PUNKS,ETH,10000,11199.95296467956783562100686134974,6797.303198037534498599892481199541,67.97303198037534498599892481199541,=I2*365/G2
2022-01-18,ETH,VCRED,3000,14132.13035545928077124614427568523,6620.151596409800740850081040224883,19.86045478922940222255024312067465,=I2*365/G2
2022-01-18,CPD,ETH,3000,45012.87818135663582648516858925518,6505.523292326142421269967341241382,19.51656987697842726380990202372415,=I2*365/G2
2022-01-18,EWIT,USDC,3000,21047.520736,6499.940554,19.499821662,=I2*365/G2
2022-01-18,WILD,USDC,10000,125265.1381389998405224989591408897,6472.965448,64.72965448,=I2*365/G2
2022-01-18,RICE,USDT,3000,23656.82976,6426.223899,19.278671697,=I2*365/G2
2022-01-18,MET,ETH,3000,1064209.43794131566651114382760488,6424.043265025691572708046005406667,19.27212979507707471812413801622,=I2*365/G2
2022-01-18,ETH,SWAP,10000,164956.6592214664960080044409003841,6328.220379143626039001626493716764,63.28220379143626039001626493716764,=I2*365/G2
2022-01-18,PUP,ETH,10000,11215.25482293144950355649569803038,6215.774612175434270610518367138948,62.15774612175434270610518367138948,=I2*365/G2
2022-01-18,ETH,RENBTC,3000,504703.2273986572201338532316999655,6208.493281623163762132255499436239,18.62547984486949128639676649830871,=I2*365/G2
2022-01-18,USDC,HBOT,3000,15347.115149,6179.509055,18.538527165,=I2*365/G2
2022-01-18,UNI,LINK,3000,232764.6848247467796789023375050165,6037.110420534531284181210179808326,18.11133126160359385254363053942498,=I2*365/G2
2022-01-18,ETH,WSTR,10000,826363.285270176387919542806898296,6032.10917326467765497355226010854,60.3210917326467765497355226010854,=I2*365/G2
2022-01-18,CITIZEN,ETH,10000,85209.96676219775435835028734127511,6003.714183873260869064216466632235,60.03714183873260869064216466632235,=I2*365/G2
2022-01-18,STAKE,ETH,3000,28616.46158467660871536698206163704,5948.703003894473752818969159123297,17.84610901168342125845690747736989,=I2*365/G2
2022-01-18,USDT,LOOKS,3000,16294.50972100325438773357804630282,5909.221949801514284554707001009164,17.72766584940454285366412100302749,=I2*365/G2
2022-01-18,USDC,ZCX,10000,24373.372616,5908.536482,59.08536482,=I2*365/G2
2022-01-18,WOMI,ETH,3000,25915.78799265933278079375914684703,5881.767362167717829366201303950096,17.6453020865031534880986039118503,=I2*365/G2
2022-01-18,BUSD,USDT,500,902794.0657560367401492355469031882,5657.044148,2.828522074,=I2*365/G2
2022-01-18,DATA,ETH,3000,148618.403287621093323469993440707,5637.847373178163687486342961218563,16.91354211953449106245902888365569,=I2*365/G2
2022-01-18,MATIC,USDT,3000,37212.52188037659718325569707185219,5592.809425700507569746104436875188,16.77842827710152270923831331062557,=I2*365/G2
2022-01-18,PMON,ETH,10000,104213.4613637108850829679563813083,5584.134594432017316038634718384684,55.84134594432017316038634718384684,=I2*365/G2
2022-01-18,DRGN,ETH,10000,3652.888879893501180409662574894225,5531.85935071475092210751110809493,55.3185935071475092210751110809493,=I2*365/G2
2022-01-18,ORE,ETH,3000,19263.82662111639182885138843071854,5510.024934307318787653846262742337,16.53007480292195636296153878822702,=I2*365/G2
2022-01-18,RELI,ETH,3000,59885.14322441999247267691148314827,5396.501354767260189075052047096143,16.18950406430178056722515614128843,=I2*365/G2
2022-01-18,ETH2X-FLI,ETH,10000,209115.0056841490901209048291053728,5257.948227915547598142292424636121,52.57948227915547598142292424636121,=I2*365/G2
2022-01-18,ETH,ETH2SOCKS,10000,81428.87356479074400334610388490933,5160.985890102107552739473204682322,51.60985890102107552739473204682322,=I2*365/G2
2022-01-18,ETH,B2M,3000,74909.08038265692304043488703810512,5150.91611105303315665014591819959,15.45274833315909946995043775459877,=I2*365/G2
2022-01-18,MDT,ETH,10000,76244.64437471573221493248056295873,5147.345523829315200960955541584115,51.47345523829315200960955541584115,=I2*365/G2
2022-01-18,SHIBA2,USDT,10000,920968.0564572783031703270317207586,5127.623796,51.27623796,=I2*365/G2
2022-01-18,SHIBA2,ETH,10000,2289192.279510888905528780285433237,5070.5339819458526745053591279519,50.705339819458526745053591279519,=I2*365/G2
2022-01-18,GRG,ETH,10000,1593191.780820328320595390667219617,4983.376281469594828416636400043439,49.83376281469594828416636400043439,=I2*365/G2
2022-01-18,MATIC,USDC,3000,77000.12414859328736350665671244781,4980.301214552952843230724087857237,14.94090364365885852969217226357171,=I2*365/G2
2022-01-18,RNDR,ETH,3000,352331.6759012183576654501979686824,4961.827266291337121801063569904369,14.88548179887401136540319070971311,=I2*365/G2
2022-01-18,FEE,ETH,10000,769.6079684909515815662131916091574,4796.703035079344226709186549705449,47.96703035079344226709186549705449,=I2*365/G2
2022-01-18,ELON,ETH,3000,308138.0736147201313557815728158331,4775.844025532624781513127513954261,14.32753207659787434453938254186278,=I2*365/G2
2022-01-18,FNC,ETH,10000,2841.36546196742563981410360094712,4773.630614694052384601710222197371,47.73630614694052384601710222197371,=I2*365/G2
2022-01-18,XOR,ETH,3000,102274.4393239562449311664361885293,4745.42624704476124539175511114265,14.23627874113428373617526533342795,=I2*365/G2
2022-01-18,ETH,DUST,10000,20102.20096967648959513529252491574,4742.664827151748449174342323003823,47.42664827151748449174342323003823,=I2*365/G2
2022-01-18,SENSO,USDT,3000,818.8886399999999999999999999999999,4732.171548999999999999999999999999,14.196514647,=I2*365/G2
2022-01-18,DYSTO20,ETH,10000,101629.0029963293783591174017192302,4644.31600931514875989510763685264,46.4431600931514875989510763685264,=I2*365/G2
2022-01-18,ONEFOX,USDC,500,501022.1973887525286084898929898447,4562.369482,2.281184741,=I2*365/G2
2022-01-18,TONCOIN,USDT,3000,14287.29736787303248186020458443308,4519.670892,13.559012676,=I2*365/G2
2022-01-18,ETH,DIP,3000,552720.3494135632290850589804558995,4506.462668961908868568560773768423,13.51938800688572660570568232130527,=I2*365/G2
2022-01-18,ZEFU,ETH,10000,96070.95456684032270698248876301685,4458.197354790436433588466354521391,44.58197354790436433588466354521391,=I2*365/G2
2022-01-18,ETH,CLH,10000,386.3663444095359886903198877261141,4448.826469414499511521180283075187,44.48826469414499511521180283075187,=I2*365/G2
2022-01-18,USDC,VCRED,3000,10696.718941,4311.534149,12.934602447,=I2*365/G2
2022-01-18,VPAD,ETH,10000,19679.28743791714411126038064046281,4299.305916636839103119216679655504,42.99305916636839103119216679655504,=I2*365/G2
2022-01-18,NU,ETH,10000,164440.5511660536122482153811609126,4293.821705371984366906190324615934,42.93821705371984366906190324615934,=I2*365/G2
2022-01-18,CHZ,ETH,10000,497774.094376168745531306019448,4266.46922152436178492633556251166,42.6646922152436178492633556251166,=I2*365/G2
2022-01-18,HEX,ETH,10000,329492.8807918333552594729406160428,4241.726091393266187407746200927382,42.41726091393266187407746200927382,=I2*365/G2
2022-01-18,NOIA,ETH,3000,22350.87203708610102716325948114021,4189.46280552553991229715796503656,12.56838841657661973689147389510968,=I2*365/G2
2022-01-18,CMK,USDC,10000,1222213.933650746740788189040661101,4067.172687999999999999999999999999,40.67172687999999999999999999999999,=I2*365/G2
2022-01-18,TGOLD,ETH,3000,30041.55922439038982359919241837765,4059.953438866727621886647725819889,12.17986031660018286565994317745967,=I2*365/G2
2022-01-18,ETH,NFD,10000,2111494.137350873822585221734520303,4052.926208990658146688121223330142,40.52926208990658146688121223330142,=I2*365/G2
2022-01-18,RAW,ETH,10000,106255.6111441228016671988666236227,4045.385689623881282926890668274239,40.45385689623881282926890668274239,=I2*365/G2
2022-01-18,MASK,USDC,3000,110112.159095,4027.307156,12.081921468,=I2*365/G2
2022-01-18,TUSD,TGOLD,3000,81075.78160241437358761699999999999,4007.186006968319335581675593763485,12.02155802090495800674502678129046,=I2*365/G2
2022-01-18,SNTVT,ETH,3000,15274.52281458113914372650512227597,3933.940260722303827804371858270168,11.8018207821669114834131155748105,=I2*365/G2
2022-01-18,SKULL,ETH,10000,10500.87953058128675514283571989038,3906.59307223913959493095049720638,39.0659307223913959493095049720638,=I2*365/G2
2022-01-18,WBTC,FUN,3000,671165.5874896087077807916872972004,3897.725864379319846656255962220162,11.69317759313795953996876788666049,=I2*365/G2
2022-01-18,SPC,USDC,3000,789437.7091801605828173036984739751,3851.406274,11.554218822,=I2*365/G2
2022-01-18,BLOCKS,ETH,3000,104074.4887362652956938776151976465,3837.774805327686155430053357348093,11.51332441598305846629016007204428,=I2*365/G2
2022-01-18,EZX,ETH,3000,97932.48515986851851160016999039233,3825.959312992860139928325574247184,11.47787793897858041978497672274155,=I2*365/G2
2022-01-18,BORING,ETH,3000,99228.20549527407857434983406815071,3810.942779074804227359584235426934,11.4328283372244126820787527062808,=I2*365/G2
2022-01-18,NABOX,ETH,10000,158447.4277331981104835219855777824,3772.350229566969030617279641214803,37.72350229566969030617279641214803,=I2*365/G2
2022-01-18,NIL,ETH,3000,2384.388493908588611996298902526772,3742.044008297314743092519398139609,11.22613202489194422927755819441883,=I2*365/G2
2022-01-18,USDC,RPL,10000,96298.59203451359380460124809947946,3723.430604,37.23430604,=I2*365/G2
2022-01-18,LINK,ETH,10000,132787.7857371173767755081414099007,3679.327240277992062534599843284182,36.79327240277992062534599843284182,=I2*365/G2
2022-01-18,ETH,ETHM,10000,2884.816493283617378780925290839566,3631.101907037304941137276656886455,36.31101907037304941137276656886455,=I2*365/G2
2022-01-18,BTRST,USDC,10000,9140.851377999999999999999999999999,3602.151089,36.02151089,=I2*365/G2
2022-01-18,RING,ETH,3000,118334.3372916334539152924515750247,3591.454062762139094790780005063162,10.77436218828641728437234001518949,=I2*365/G2
2022-01-18,RELAY,USDT,10000,13901.90023,3543.957610094392716614235112841738,35.43957610094392716614235112841738,=I2*365/G2
2022-01-18,ERSDL,ETH,3000,23982.64561992036882716712657236829,3470.282337856880787440765080243513,10.41084701357064236232229524073054,=I2*365/G2
2022-01-18,ETH,WEB3,3000,6302.323199092380194107789143894471,3418.953548983772656783896656719919,10.25686064695131797035168997015976,=I2*365/G2
2022-01-18,ETH,NFTI,10000,443236.750604185830719855401059871,3418.148844746292423773592768971674,34.18148844746292423773592768971674,=I2*365/G2
2022-01-18,UNCX,ETH,3000,27272.83538100433346374243728164441,3409.397606490623600553089950469963,10.22819281947187080165926985140989,=I2*365/G2
2022-01-18,ETH,BFLY,3000,17708.00785548746418596621713827194,3385.345414290723380700030702651188,10.15603624287217014210009210795356,=I2*365/G2
2022-01-18,STORJ,ETH,10000,26444.03862340189424350018325585308,3382.006221775753391819158691525684,33.82006221775753391819158691525684,=I2*365/G2
2022-01-18,PL2,ETH,3000,17964.98413142671018024171753779053,3281.328730702430008287695956716783,9.843986192107290024863087870150349,=I2*365/G2
2022-01-18,SETH,ETH,500,747475.4464290008731792495163972297,3268.515871260750861827796494949139,1.63425793563037543091389824747457,=I2*365/G2
2022-01-18,AKITA,ETH,10000,399530.1453247616526413006105878948,3260.023971267435695987615026370873,32.60023971267435695987615026370873,=I2*365/G2
2022-01-18,CXO,ETH,10000,20474.46684686373321585284548615129,3212.215940096528700156154627533662,32.12215940096528700156154627533662,=I2*365/G2
2022-01-18,BZN,ETH,3000,35324.97496119016189760863539827911,3206.498522325403043143270280465561,9.619495566976209129429810841396683,=I2*365/G2
2022-01-18,STACK,ETH,10000,32279.61293399837880894806418359777,3184.508729435567061179385318869045,31.84508729435567061179385318869045,=I2*365/G2
2022-01-18,BCAU,USDT,10000,10558.425399,3177.143807,31.77143807,=I2*365/G2
2022-01-18,OVERSTIM,ETH,10000,16141.9502083182365546388779505537,3157.944798168588170094814878991329,31.57944798168588170094814878991329,=I2*365/G2
2022-01-18,RAI,ETH,3000,139638.6928856562320650340783569808,3147.140766073818181257229061902679,9.441422298221454543771687185708037,=I2*365/G2
2022-01-18,PAX,USDC,500,136591.4163811215809569184038982525,3142.963166,1.571481583,=I2*365/G2
2022-01-18,UCD,ETH,3000,666694.7410617523893964930129414058,3110.841536751375814776863423921431,9.332524610254127444330590271764291,=I2*365/G2
2022-01-18,USDC,ZEFU,10000,13370.611354,3085.34569,30.8534569,=I2*365/G2
2022-01-18,SUSD,FRAX,500,1471653.278008976031250401709489627,3060.239607951650542308170493338195,1.530119803975825271154085246669098,=I2*365/G2
2022-01-18,USDT,DVF,3000,4345687.61396828821352784850102578,3015.165602,9.045496806,=I2*365/G2
2022-01-18,ETH,MEDIA,10000,368914.2262890426934591160566285882,2997.655139701025947554196965865969,29.97655139701025947554196965865969,=I2*365/G2
2022-01-18,FORTH,ETH,3000,79713.9811992004632806020053626552,2983.680532838516954997396497275631,8.951041598515550864992189491826892,=I2*365/G2
2022-01-18,API3,ETH,10000,4971.005406088986690662807469744456,2977.595490923085978982332134048299,29.77595490923085978982332134048299,=I2*365/G2
2022-01-18,JRT,USDC,3000,482362.2001914568059869265294473853,2944.807292,8.834421876,=I2*365/G2
2022-01-18,HLTH,ETH,3000,91296.77323317439387480099925794125,2919.933815673423426474316413121229,8.759801447020270279422949239363687,=I2*365/G2
2022-01-18,SOCKS,ETH,10000,581493.5410968338667774704641214705,2903.552189956130721574210446065666,29.03552189956130721574210446065666,=I2*365/G2
2022-01-18,SHOPX,ETH,3000,62432.32799654003398998276240864538,2901.355248335888640457960879152614,8.704065745007665921373882637457841,=I2*365/G2
2022-01-18,ATTR,ETH,3000,94109.90725324027772211386073728502,2883.620261061540076378439163932179,8.650860783184620229135317491796537,=I2*365/G2
2022-01-18,STARL,ETH,10000,11485.50992929373570309717776737996,2856.722109083119559893500865854363,28.56722109083119559893500865854363,=I2*365/G2
2022-01-18,MEGA,ETH,10000,53324.98808372743944332086981642828,2840.629464613928850455132697023532,28.40629464613928850455132697023532,=I2*365/G2
2022-01-18,WIJM,ETH,3000,79143.48941425386540186421399467958,2818.176458466985559397428473383691,8.454529375400956678192285420151073,=I2*365/G2
2022-01-18,USDC,FRR,3000,6332.463639,2817.410017,8.452230051,=I2*365/G2
2022-01-18,DON,ETH,3000,404747.5090240700431489534773820757,2813.311590281039688674171727286789,8.439934770843119066022515181860367,=I2*365/G2
2022-01-18,RSV,USDT,500,87136.45094000000000000000000000002,2784.538138,1.392269069,=I2*365/G2
2022-01-18,QUICK,ETH,10000,440734.8103510397482031863990270549,2747.873987808275570439066972828129,27.47873987808275570439066972828129,=I2*365/G2
2022-01-18,BANK,ETH,3000,91354.98355979974822102056643765397,2643.396298383334755102114407254831,7.930188895150004265306343221764493,=I2*365/G2
2022-01-18,ETH,DFND,3000,73261.94682178123455596982214980119,2639.965423900765078128969212812996,7.919896271702295234386907638438988,=I2*365/G2
2022-01-18,SFI,ETH,3000,32550.60992589314606929212596952385,2628.723248254008599334244782473921,7.886169744762025798002734347421763,=I2*365/G2
2022-01-18,BRIGHT,ETH,3000,561087.4705959887064466167653972165,2604.474714253112402000292184246734,7.813424142759337206000876552740202,=I2*365/G2
2022-01-18,SNT,ETH,3000,44152.82199965760081444295858843868,2598.865812366982607960733334230871,7.796597437100947823882200002692613,=I2*365/G2
2022-01-18,REN,USDC,10000,8462.386805,2597.538316,25.97538316,=I2*365/G2
2022-01-18,BRD,USDT,10000,17798.618511,2550.415756,25.50415756,=I2*365/G2
2022-01-18,CRFI,ETH,3000,1861.319471895186750412685245186057,2547.538489998496526445323499121115,7.642615469995489579335970497363345,=I2*365/G2
